ActorKey,ActorID,ActorName,MovieKey
783,AC0231,Brendan Doogie Milewski,53
784,AC0345,Christian Clavier,54
785,AC1375,Michael J. Pollard,54
786,AC1959,Tom Atkins,54
787,AC1154,Laura Ramsey,54
788,AC0098,Andy Lau,54
789,AC0402,Curtiss Cook,54
790,AC1478,Nicole Dionne,54
791,AC0794,Jack McBrayer,54
792,AC1228,Louise Brooks,54
793,AC1437,Mustafa Haidari,54
794,AC0696,Goran Visnjic,54
795,AC0258,Bruno Kirby,54
796,AC1448,Natalie Portman,54
797,AC0617,Eva Green,54
798,AC1743,Samantha Barks,55
799,AC1154,Laura Ramsey,55
800,AC0026,Aisha Tyler,55
801,AC1518,Olivier Martinez,55
802,AC0677,George Kennedy,55
803,AC1897,Taliesin Jaffe,55
804,AC1292,Marley Shelton,55
805,AC2001,Tyler Mane,55
806,AC0458,David Lyons,55
807,AC0592,Emraan Hashmi,55
808,AC1675,Robert John Burke,55
809,AC0914,Jill Hennessy,55
810,AC1754,Sarah Butler,55
811,AC0020,Adriana Caselotti,56
812,AC1259,Manish Dayal,56
813,AC0668,Gary Weeks,56
814,AC1052,Karisma Kapoor,56
815,AC1859,Stephen Collins,56
816,AC0226,Bradley Whitford,56
817,AC1310,Mathieu Kassovitz,56
818,AC0747,Honglei Sun,56
819,AC0934,Jodi Lyn O'Keefe,56
820,AC2037,Wagner Moura,56
821,AC0214,Bobbie Phillips,56
822,AC1486,Noah Bean,56
823,AC0625,Farrah Fawcett,56
824,AC0921,Jim Sturgess,56
825,AC2091,Zak Penn,56
826,AC1004,Joseph Cotten,56
827,AC1829,Sid Caesar,57
828,AC1510,Oliver James,57
829,AC0562,Elaine Bromka,57
830,AC2093,Zoe Kazan,57
831,AC0846,Jason K. Wixom,57
832,AC1345,Mel Blanc,57
833,AC1643,Richard Burgi,57
834,AC0646,Francesca Capaldi,57
835,AC2054,Will Rothhaar,57
836,AC1632,Rebecca Budig,57
837,AC1090,Kendyl Joi,57
838,AC0303,Catriona MacColl,58
839,AC0741,Henry Ian Cusick,58
840,AC1870,Steve Coogan,58
841,AC1594,Pink,58
842,AC0897,Jeremy Shada,58
843,AC0547,Ed Begley Jr.,58
844,AC0596,Eric Johnson,58
845,AC1173,Lena Dunham,58
846,AC0173,Bernadette Peters,58
847,AC0963,John Enos III,58
848,AC1256,Mako,58
849,AC0079,Amber Stevens West,58
850,AC0858,Javier Botet,58
851,AC0508,Don Ameche,58
852,AC0193,Bill Murray,58
853,AC1804,Shane Black,59
854,AC1370,Michael Fassbender,59
855,AC0857,Jasper Cole,59
856,AC0720,Harrison Ford,59
857,AC1313,Matt Bomer,59
858,AC0982,Johnny Depp,59
859,AC0580,Emilia Fox,59
860,AC1329,Matthew Ziff,59
861,AC0981,Johnny Cannizzaro,59
862,AC0739,Heike Makatsch,59
863,AC1146,Lane Smith,59
864,AC1084,Kelly Preston,59
865,AC0174,Bernard Cribbins,59
866,AC0893,Jeremy Brett,59
867,AC0219,Bono,59
868,AC1019,Judith O'Dea,59
869,AC1968,Tom Hughes,60
870,AC0671,Gene Tierney,60
871,AC1335,Maximilian Dirr,60
872,AC0082,America Olivo,60
873,AC1043,Justin Theroux,60
874,AC1984,Tony Nappo,60
875,AC0339,Chris Moss,60
876,AC1828,Si Won Choi,60
877,AC0144,Aunjanue Ellis,60
878,AC0919,Jim Meskimen,60
879,AC1953,Tjasa Ferme,60
880,AC1575,Peter Mensah,60
881,AC1815,Shawna Waldron,60
882,AC0096,Andrew Wilson,60
883,AC0886,Jennifer Jason Leigh,60
884,AC2081,Yorick van Wageningen,60
885,AC1121,Kirby Heyborne,61
886,AC1741,Sam Waterston,61
887,AC0067,Alison Brie,61
888,AC0833,James Wolk,61
889,AC1933,Thomas F. Wilson,61
890,AC0484,Demi Moore,61
891,AC1705,Rosie Perez,61
892,AC0029,Akshaye Khanna,61
893,AC0430,Danneel Ackles,61
894,AC1820,Shelley Hennig,61
895,AC1513,Olivia Munn,62
896,AC1994,Trish Basinger,62
897,AC0173,Bernadette Peters,62
898,AC0495,Devid Striesow,62
899,AC1136,Kurt Fuller,62
900,AC1062,Katharine Ross,62
901,AC2016,Vernon Dobtcheff,62
902,AC0075,Alyson Hannigan,62
903,AC0851,Jason Patric,62
904,AC0516,Donald Glover,62
905,AC0475,Debbie Reynolds,62
906,AC0716,Hanno P?¶schl,63
907,AC2086,Yuri Lowenthal,63
908,AC0221,Boyd Banks,63
909,AC0957,John Cameron Mitchell,63
910,AC0480,Debra Messing,63
911,AC0724,Harry Styles,63
912,AC2013,Vanna Bonta,63
913,AC1384,Michael O'Neill,63
914,AC0846,Jason K. Wixom,63
915,AC1292,Marley Shelton,63
916,AC1739,Sam Shepard,63
917,AC2095,Zoe Ventoura,63
918,AC1434,Moritz Bleibtreu,63
919,AC1804,Shane Black,63
920,AC1984,Tony Nappo,63
921,AC1026,Julian Morris,63
922,AC1765,Sasha Alexander,63
923,AC1949,Tina Gilton,63
924,AC0272,Callum Rennie,64
925,AC1404,Mike Starr,64
926,AC0677,George Kennedy,64
927,AC1746,Samira Wiley,64
928,AC1954,Tobias Menzies,64
929,AC1345,Mel Blanc,64
930,AC1602,Quincy Jones,64
931,AC0503,Divine,64
932,AC1142,Lalaine,64
933,AC1642,Richard Brooker,64
934,AC0279,Carlos Gallardo,64
935,AC1162,Lawrence Gilliard Jr.,64
936,AC1164,Lea Thompson,64
937,AC1075,Kayvan Novak,65
938,AC0769,Ingvar Eggert Sigur?°sson,65
939,AC1391,Michael Wong,65
940,AC0547,Ed Begley Jr.,65
941,AC1124,Kirsten Dunst,65
942,AC1766,Sasha Roiz,65
943,AC0284,Carol Ann Susi,65
944,AC1170,Leehom Wang,65
945,AC1764,Sarunyu Wongkrachang,65
946,AC0433,Danny Huston,65
947,AC0129,Ari Graynor,65
948,AC0340,Chris Noth,65
949,AC0021,Agnes Moorehead,65
950,AC0290,Caroline Munro,65
951,AC0171,Benno F?¼rmann,65
952,AC0173,Bernadette Peters,65
953,AC1923,Teresa Wright,66
954,AC1313,Matt Bomer,66
955,AC1814,Shaun Sipos,66
956,AC0919,Jim Meskimen,66
957,AC0153,Bailee Madison,66
958,AC1897,Taliesin Jaffe,66
959,AC1523,Orlando Bloom,66
960,AC0146,Austin Pendleton,66
961,AC0017,Adam Scott,66
962,AC0180,Betsy Palmer,66
963,AC0208,Bo Huang,66
964,AC0715,Hanne Aagesen,67
965,AC0918,Jim Gaffigan,67
966,AC1877,Steven Mackintosh,67
967,AC1454,Nate Parker,67
968,AC0124,Antony Starr,67
969,AC2054,Will Rothhaar,67
970,AC1343,Mei Melan?§on,67
971,AC1862,Stephen Macht,67
972,AC1512,Oliver Reed,67
973,AC0238,Brian Dennehy,67
974,AC0445,Dave Legeno,67
975,AC1501,Norman Reedus,67
976,AC1098,Kevin Howarth,67
977,AC1550,Paul Kaye,67
978,AC0622,Faizon Love,68
979,AC2063,William Kircher,68
980,AC0504,Djimon Hounsou,68
981,AC1295,Marsha Thomason,68
982,AC1505,Odessa Rae,68
983,AC1784,Sean Hayes,68
984,AC1089,Ken Howard,68
985,AC1562,Paz Vega,68
986,AC1890,T.I.,68
987,AC1091,Kenneth Tobey,68
988,AC0549,Ed Skrein,68
989,AC1724,Ryan Kruger,68
990,AC0844,Jason Alexander,68
991,AC0361,Christopher Masterson,68
992,AC0914,Jill Hennessy,68
993,AC0440,Darren Shahlavi,68
994,AC0160,Beau Bridges,69
995,AC1603,Quinton Aaron,69
996,AC1916,Taylor Pigeon,69
997,AC0879,Jenna Fischer,69
998,AC0453,David Huddleston,69
999,AC0139,Ashley Scott,69
1000,AC1457,Nathan Lane,69
1001,AC1791,Sela Ward,69
1002,AC2064,William McNamara,69
1003,AC0411,Dan Byrd,69
1004,AC0137,Ashanti,69
1005,AC1234,Luis Sanchez,69
1006,AC0584,Emily Watson,69
1007,AC0250,Brooke Shields,69
1008,AC1189,Levon Helm,69
1009,AC2048,Wes Studi,69
1010,AC1345,Mel Blanc,69
1011,AC1013,Jossara Jinaro,70
1012,AC0793,Jack Kao,70
1013,AC0143,Augustus Prew,70
1014,AC2053,Will Patton,70
1015,AC1483,Nimrat Kaur,70
1016,AC0377,Clu Gulager,70
1017,AC0742,Henry Silva,70
1018,AC0002,A.J. Buckley,70
1019,AC2077,Yasmine Al Massri,70
1020,AC1453,Natasha Lyonne,70
1021,AC0299,Catherine Dyer,70
1022,AC0661,Gaby Hoffmann,70
1023,AC1401,Mike Figueroa,70
1024,AC0668,Gary Weeks,70
1025,AC1466,Nicholas Gonzalez,70
1026,AC1795,Seth Gilliam,71
1027,AC2018,Veronica Ferres,71
1028,AC0313,Charlie Hunnam,71
1029,AC0805,Jada Pinkett Smith,71
1030,AC1460,Necati Sasmaz,71
1031,AC1895,Talia Shire,71
1032,AC2006,Ulrich Tukur,71
1033,AC0409,Damon Wayans,71
1034,AC0698,Grace Phipps,71
1035,AC1633,Redd Foxx,71
1036,AC1692,Roger Rees,71
1037,AC2030,Vincent Schiavelli,71
1038,AC0383,Collette Wolfe,71
1039,AC0720,Harrison Ford,71
1040,AC1233,Luenell,71
1041,AC0108,Anil Kapoor,71
1042,AC0772,Irvin Kershner,71
1043,AC1174,Lena Horne,71
1044,AC1220,Loretta Devine,71
1045,AC1090,Kendyl Joi,72
1046,AC0332,Chris Elliott,72
1047,AC0026,Aisha Tyler,72
1048,AC0723,Harry Lennix,72
1049,AC1124,Kirsten Dunst,72
1050,AC1733,Sally Kirkland,72
1051,AC1942,Tim Blake Nelson,72
1052,AC0176,Bernard Hill,72
1053,AC0793,Jack Kao,72
1054,AC1548,Paul Hickert,72
1055,AC0878,Jelena Jovanova,73
1056,AC1974,Tommy Pallotta,73
1057,AC0220,Boris Kodjoe,73
1058,AC0552,Eddie Cahill,73
1059,AC1461,Nehemiah Persoff,73
1060,AC1228,Louise Brooks,73
1061,AC1707,Roy Billing,73
1062,AC0506,Dominic Cooper,73
1063,AC0789,Jacek Koman,73
1064,AC1557,Paul Sorvino,73
1065,AC0632,Finn Wittrock,73
1066,AC1095,Kevin Alejandro,74
1067,AC1898,Talisa Soto,74
1068,AC0253,Bruce Greenwood,74
1069,AC1614,Radha Mitchell,74
1070,AC0761,Ian Whyte,74
1071,AC0850,Jason Momoa,74
1072,AC1782,Seamus Davey-Fitzpatrick,74
1073,AC0207,Blythe Danner,74
1074,AC1511,Oliver Platt,74
1075,AC1261,Manuela Velasco,74
1076,AC0874,Jeffrey Combs,74
1077,AC1784,Sean Hayes,74
1078,AC0219,Bono,74
1079,AC2032,Violante Placido,74
1080,AC1216,Logan Browning,74
1081,AC0206,Blythe Auffarth,74
1082,AC1086,Kelsey Grammer,74
1083,AC1236,Luke Bracey,74
1084,AC0153,Bailee Madison,74
1085,AC0311,Charles Napier,75
1086,AC1437,Mustafa Haidari,75
1087,AC1053,Karl E. Landler,75
1088,AC0427,Daniel von Bargen,75
1089,AC1628,Raymond Burr,75
1090,AC0943,Joel David Moore,75
1091,AC0375,Clint Howard,75
1092,AC1658,Ricky Schroder,75
1093,AC0374,Clint Eastwood,75
1094,AC1784,Sean Hayes,75
1095,AC1669,Robert Clohessy,75
1096,AC0781,Ivana Baquero,76
1097,AC1611,Rachel Hendrix,76
1098,AC1084,Kelly Preston,76
1099,AC0442,Daryl Sabara,76
1100,AC1708,Roy Scheider,76
1101,AC0719,Harold Ramis,76
1102,AC2039,Walter Koenig,76
1103,AC1018,Judith Chapman,76
1104,AC0397,Craig Parker,76
1105,AC1844,Sook-Yin Lee,76
1106,AC0007,Abbie Cornish,76
1107,AC0318,Charlotte Rampling,76
1108,AC1928,Terry Pheto,76
1109,AC1294,Marri Savinar,77
1110,AC1801,Shahab Hosseini,77
1111,AC0028,Aksel Hennie,77
1112,AC0459,David Mamet,77
1113,AC1955,Toby Jones,77
1114,AC1198,Lily Atkinson,77
1115,AC0722,Harry Carey Jr.,77
1116,AC0257,Bruce Willis,77
1117,AC0989,Jon Hamm,77
1118,AC1503,Numan Acar,77
1119,AC1335,Maximilian Dirr,77
1120,AC0681,Geraldine Chaplin,77
1121,AC1616,Rae Dawn Chong,77
1122,AC1798,Seymour Cassel,78
1123,AC1054,Karl Malden,78
1124,AC1349,Melinda Clarke,78
1125,AC0757,Ian McDiarmid,78
1126,AC2096,Zooey Deschanel,78
1127,AC1736,Sam Claflin,78
1128,AC1077,Keenan Wynn,78
1129,AC0091,Andrea Corr,78
1130,AC0705,Gregory Smith,78
1131,AC1087,Ken Arnold,78
1132,AC0017,Adam Scott,78
1133,AC0619,Ezra Miller,78
1134,AC0356,Christopher Denham,78
1135,AC0086,Amy Bruni,78
1136,AC0337,Chris Klein,78
1137,AC1515,Olivia Rose Keegan,79
1138,AC0989,Jon Hamm,79
1139,AC0724,Harry Styles,79
1140,AC1338,Meat Loaf,79
1141,AC0437,Darci Kistler,79
1142,AC1884,Sunny Mabrey,79
1143,AC0958,John Cassavetes,79
1144,AC0577,Elpidia Carrillo,79
1145,AC1210,Lisa Edelstein,79
1146,AC0525,Doug Brochu,79
1147,AC0686,Gideon Emery,79
1148,AC1274,Mariah Carey,79
1149,AC1813,Sharon Small,79
1150,AC0638,Fran Drescher,79
1151,AC1807,Shane Pollard,79
1152,AC0733,Heather Matarazzo,79
1153,AC0692,Glenn Campbell,79
1154,AC0720,Harrison Ford,79
1155,AC2078,Yaya DaCosta,80
1156,AC0376,Clive Russell,80
1157,AC1204,Linda Cardellini,80
1158,AC1651,Richard Jewell,80
1159,AC0700,Greg Crowe,80
1160,AC2040,Wanda Sykes,80
1161,AC0299,Catherine Dyer,80
1162,AC1571,Peter Graves,80
1163,AC1916,Taylor Pigeon,80
1164,AC0582,Emily Podleski,80
1165,AC1019,Judith O'Dea,80
1166,AC1811,Sharlto Copley,80
1167,AC0663,Gary Cooper,80
1168,AC0242,Brian Thompson,80
1169,AC1690,Roddy McDowall,80
1170,AC0165,Ben Browder,80
1171,AC0030,Al Pacino,80
1172,AC0036,Albert Brooks,80
1173,AC1343,Mei Melan?§on,81
1174,AC0906,Jessica Par?©,81
1175,AC0681,Geraldine Chaplin,81
1176,AC1865,Stephen Root,81
1177,AC0165,Ben Browder,81
1178,AC1190,Lew Temple,81
1179,AC0958,John Cassavetes,81
1180,AC0798,Jack Warden,81
1181,AC0465,David Oyelowo,81
1182,AC1643,Richard Burgi,81
1183,AC1098,Kevin Howarth,81
1184,AC0357,Christopher Heyerdahl,81
1185,AC1419,Misha Gabriel Hamilton,81
1186,AC1121,Kirby Heyborne,81
1187,AC1980,Tony Cox,81
1188,AC1456,Nathalie Fay,81
1189,AC1991,Trevor Morgan,81
1190,AC1382,Michael Nouri,81
1191,AC2087,Zach Gilford,81
1192,AC1687,Robyn Lively,82
1193,AC0440,Darren Shahlavi,82
1194,AC1252,Maggie Cheung,82
1195,AC0903,Jesse McCartney,82
1196,AC2083,Yul Vazquez,82
1197,AC0552,Eddie Cahill,82
1198,AC0933,Joaquim de Almeida,82
1199,AC2019,Veronica Taylor,82
1200,AC0007,Abbie Cornish,82
1201,AC0221,Boyd Banks,82
1202,AC0242,Brian Thompson,82
1203,AC0063,Alicia Goranson,82
1204,AC1393,Michel Robin,83
1205,AC0809,Jake Gyllenhaal,83
1206,AC0358,Christopher Judge,83
1207,AC2041,Ward G. Smith,83
1208,AC0112,Anna Gunn,83
1209,AC1347,Melanie Papalia,83
1210,AC0790,Jacinda Barrett,83
1211,AC0459,David Mamet,83
1212,AC1942,Tim Blake Nelson,83
1213,AC0455,David Jason,83
1214,AC1899,Talulah Riley,84
1215,AC1096,Kevin Corrigan,84
1216,AC0673,Geoffrey Arend,84
1217,AC2000,Tyler Labine,84
1218,AC0351,Christina Milian,84
1219,AC1690,Roddy McDowall,84
1220,AC1253,Magi Avila,84
1221,AC1562,Paz Vega,84
1222,AC1933,Thomas F. Wilson,84
1223,AC0201,Birgitte Hjort S?¸rensen,84
1224,AC1538,Patrick Fugit,84
1225,AC0858,Javier Botet,84
1226,AC0086,Amy Bruni,84
1227,AC1487,Noah Danby,84
1228,AC1039,Justin Chon,84
1229,AC1403,Mike Stanley,84
1230,AC0900,Jerry Mathers,84
1231,AC0950,John Abraham,84
1232,AC0720,Harrison Ford,85
1233,AC2097,Zuhair Haddad,85
1234,AC0047,Alex Russell,85
1235,AC1581,Pfeifer Brown,85
1236,AC1879,Steven Weber,85
1237,AC1251,Maeve Dermody,85
1238,AC0296,Catalina Sandino Moreno,85
1239,AC1777,Scott Levy,85
1240,AC1270,Margaret Hamilton,85
1241,AC0243,Brianna Brown,85
1242,AC1773,Scott Cohen,85
1243,AC0156,Barry Bostwick,85
1244,AC0232,Brendan Fehr,85
1245,AC0928,Joan Allen,86
1246,AC0325,Chemeeka Walker,86
1247,AC1131,Kristin Lehman,86
1248,AC1897,Taliesin Jaffe,86
1249,AC0263,Burt Kwouk,86
1250,AC0994,Jonathan Blow,86
1251,AC0374,Clint Eastwood,86
1252,AC1269,Marco Trevi?±o,86
1253,AC2057,William Gates,86
1254,AC0136,Art Hindle,86
1255,AC1541,Patrick Macnee,86
1256,AC0728,Hayley Atwell,86
1257,AC1236,Luke Bracey,86
1258,AC2074,Ximena Ayala,86
1259,AC0647,Francis Capra,86
1260,AC1148,Larry David,86
1261,AC1141,Laila Haley,86
1262,AC1764,Sarunyu Wongkrachang,87
1263,AC1581,Pfeifer Brown,87
1264,AC0224,Brad William Henke,87
1265,AC1673,Robert Duvall,87
1266,AC1612,Rachel Skarsten,87
1267,AC0272,Callum Rennie,87
1268,AC1730,Saffron Burrows,87
1269,AC1468,Nicholas Lea,87
1270,AC1701,Rory Culkin,87
1271,AC1441,Najarra Townsend,87
1272,AC1051,Karin Viard,88
1273,AC1288,Mark Rylance,88
1274,AC0052,Alexandra Maria Lara,88
1275,AC1895,Talia Shire,88
1276,AC2001,Tyler Mane,88
1277,AC1076,Keanu Reeves,88
1278,AC1267,Marcello Mastroianni,88
1279,AC0017,Adam Scott,88
1280,AC1862,Stephen Macht,88
1281,AC1960,Tom Berenger,88
1282,AC0789,Jacek Koman,88
1283,AC2083,Yul Vazquez,88
1284,AC0311,Charles Napier,89
1285,AC0155,Barack Obama,89
1286,AC1912,Tatyana Ali,89
1287,AC0806,Jaime Camil,89
1288,AC2062,William Katt,89
1289,AC0530,Drake Bell,89
1290,AC0173,Bernadette Peters,89
1291,AC0886,Jennifer Jason Leigh,89
1292,AC0785,J.D. Williams,89
1293,AC1939,Tiago Riani,89
1294,AC0536,Dustin Ingram,89
1295,AC1196,Lilli Lavine,89
1296,AC1407,Miko Hughes,89
1297,AC1461,Nehemiah Persoff,89
1298,AC1427,Mo'Nique,89
1299,AC1506,Odeya Rush,89
1300,AC1897,Taliesin Jaffe,90
1301,AC1959,Tom Atkins,90
1302,AC0488,Denis O'Hare,90
1303,AC1172,Lemmy,90
1304,AC1423,Molly Parker,90
1305,AC0837,Jan Decleir,90
1306,AC1964,Tom E. Nicholson,90
1307,AC0432,Danny Dyer,90
1308,AC1120,Kip Pardue,90
1309,AC1391,Michael Wong,90
1310,AC1067,Kathleen Wilhoite,90
1311,AC1304,Mary Kate Wiles,90
1312,AC0752,Hugh M. Hefner,90
1313,AC1023,Julia Ormond,90
1314,AC0784,J.D. Evermore,90
1315,AC0894,Jeremy Davies,90
1316,AC1779,Scott Porter,91
1317,AC1399,Mike Beckingham,91
1318,AC1263,Mar?­a Valverde,91
1319,AC0585,Emir Kusturica,91
1320,AC0958,John Cassavetes,91
1321,AC1712,Rufus Sewell,91
1322,AC1506,Odeya Rush,91
1323,AC2091,Zak Penn,91
1324,AC0493,Derick Martini,91
1325,AC1494,Noel Gugliemi,91
1326,AC2051,Will Ferrell,91
1327,AC0082,America Olivo,92
1328,AC1885,Suraj Sharma,92
1329,AC0559,Edgar Ram?­rez,92
1330,AC1490,Noah Segan,92
1331,AC0848,Jason Marsden,92
1332,AC0167,Ben Feldman,92
1333,AC1506,Odeya Rush,92
1334,AC1076,Keanu Reeves,92
1335,AC0052,Alexandra Maria Lara,92
1336,AC1646,Richard Cawthorne,92
1337,AC1255,Maika Monroe,92
1338,AC0053,Alexia Fast,92
1339,AC1324,Matthew Emerick,92
1340,AC0215,Bobby Lee,92
1341,AC1162,Lawrence Gilliard Jr.,92
1342,AC0177,Bernie Casey,92
1343,AC1776,Scott Helvenston,93
1344,AC0972,John Mahoney,93
1345,AC1521,Omari Hardwick,93
1346,AC1281,Marisa Saks,93
1347,AC0168,Ben Gazzara,93
1348,AC1825,Shirley Henderson,93
1349,AC0923,Jimmy Bennett,93
1350,AC0663,Gary Cooper,93
1351,AC1330,Maura Tierney,93
1352,AC0101,Angelina Armani,93
1353,AC0809,Jake Gyllenhaal,93
1354,AC1113,Kim Director,93
1355,AC0759,Ian Somerhalder,93
1356,AC0303,Catriona MacColl,94
1357,AC0903,Jesse McCartney,94
1358,AC0036,Albert Brooks,94
1359,AC1227,Louise Bourgoin,94
1360,AC0704,Gregory Scott Cummins,94
1361,AC1929,Teryl Rothery,94
1362,AC0891,Jensen Ackles,94
1363,AC0134,Armando Riesco,94
1364,AC1736,Sam Claflin,94
1365,AC1024,Julia Roberts,94
1366,AC0687,Gillian White,94
1367,AC1519,Omar Epps,95
1368,AC0075,Alyson Hannigan,95
1369,AC1883,Sunil Narkar,95
1370,AC1026,Julian Morris,95
1371,AC0691,Glen Hansard,95
1372,AC1615,Radivoje Bukvic,95
1373,AC0223,Brad Pitt,95
1374,AC1258,Mani Bharathi,95
1375,AC0941,Joe Morton,95
1376,AC1961,Tom Burke,95
1377,AC1624,Rasheed Naz,95
1378,AC0157,Barry Corbin,95
1379,AC1143,Lambert Wilson,95
1380,AC0948,Johanna Braddy,95
1381,AC0339,Chris Moss,95
1382,AC1119,Kim-Marie Woodhouse,95
1383,AC1533,Pam Ferris,95
1384,AC0334,Chris Gauthier,95
1385,AC1460,Necati Sasmaz,95
1386,AC1802,Shahir Kabaha,96
1387,AC0991,Jon Lovitz,96
1388,AC1167,Lee Marvin,96
1389,AC0405,Dallas Barnett,96
1390,AC1612,Rachel Skarsten,96
1391,AC1945,Tim Meadows,96
1392,AC1066,Kathleen Turner,96
1393,AC1365,Michael Biehn,96
1394,AC0307,Cem Yilmaz,96
1395,AC0090,Anamaria Marinca,96
1396,AC1201,Lily Tomlin,96
1397,AC0175,Bernard Fox,96
1398,AC0121,Anthony L. Fernandez,96
1399,AC0618,Everett McGill,97
1400,AC0885,Jennifer Hudson,97
1401,AC0354,Christoph Waltz,97
1402,AC1323,Matthew Broderick,97
1403,AC0244,Bridgette Wilson-Sampras,97
1404,AC0613,Ethan Suplee,97
1405,AC1411,Minnie Driver,97
1406,AC0498,Diane Sorrentino,97
1407,AC1251,Maeve Dermody,97
1408,AC0064,Alicia Witt,97
1409,AC1767,Satish Kaushik,97
1410,AC1374,Michael Imperioli,97
1411,AC0246,Brigitte Bardot,97
1412,AC1673,Robert Duvall,97
1413,AC0293,Cary-Hiroyuki Tagawa,97
1414,AC0013,Adam Garcia,97
1415,AC1671,Robert De Niro,97
1416,AC0339,Chris Moss,97
1417,AC1904,Tanya Roberts,97
1418,AC1804,Shane Black,97
1419,AC0932,Joanna Kulig,98
1420,AC1478,Nicole Dionne,98
1421,AC0152,Bai Ling,98
1422,AC0383,Collette Wolfe,98
1423,AC1696,Romola Garai,98
1424,AC0972,John Mahoney,98
1425,AC0773,Isaac C. Singleton Jr.,98
1426,AC0018,Adrian Martinez,98
1427,AC0384,Collin Alfredo St. Dic,98
1428,AC1911,Tatum O'Neal,98
1429,AC0931,Joan Rivers,98
1430,AC0557,Eddie Redmayne,98
1431,AC1887,Susan Hampshire,98
1432,AC1345,Mel Blanc,98
1433,AC0597,Eric Lloyd,98
1434,AC1895,Talia Shire,98
1435,AC1202,Lin Shaye,98
1436,AC1137,Kurtwood Smith,98
1437,AC1347,Melanie Papalia,98
1438,AC1574,Peter McQuinn,99
1439,AC0851,Jason Patric,99
1440,AC0780,Iulia Ciochina,99
1441,AC1750,Sandra Ellis Lafferty,99
1442,AC1259,Manish Dayal,99
1443,AC1552,Paul McGill,99
1444,AC0920,Jim Parsons,99
1445,AC0787,J?¸rgen Langhelle,99
1446,AC0259,Bryce Dallas Howard,99
1447,AC1097,Kevin Grevioux,99
1448,AC0377,Clu Gulager,99
1449,AC2088,Zachary Gordon,100
1450,AC0561,Eileen Brennan,100
1451,AC0127,Archie Panjabi,100
1452,AC1290,Mark Zupan,100
1453,AC0298,Catherine Deneuve,100
1454,AC1586,Philip Seymour Hoffman,100
1455,AC0800,Jackson Nicoll,100
1456,AC1020,Judy Greer,100
1457,AC1106,Kevin Sussman,100
1458,AC0328,Chlo?« Grace Moretz,100
1459,AC0830,James Ransone,100
1460,AC1335,Maximilian Dirr,100
1461,AC0288,Carole Bouquet,100
1462,AC1019,Judith O'Dea,100
1463,AC1810,Shari Albert,100
1464,AC1828,Si Won Choi,100
1465,AC1811,Sharlto Copley,100
1466,AC1960,Tom Berenger,101
1467,AC1392,Michaela Conlin,101
1468,AC0647,Francis Capra,101
1469,AC1046,Kane Hodder,101
1470,AC1683,Robin Lord Taylor,101
1471,AC0599,Eric Mendenhall,101
1472,AC1662,Rita Hayworth,101
1473,AC0786,J.K. Simmons,101
1474,AC1671,Robert De Niro,101
1475,AC0697,Gordon Pinsent,101
1476,AC1701,Rory Culkin,101
1477,AC1343,Mei Melan?§on,102
1478,AC0744,Hill Harper,102
1479,AC1759,Sarah Murphy-Dyson,102
1480,AC1314,Matt Cohen,102
1481,AC0762,Ian Ziering,102
1482,AC1077,Keenan Wynn,102
1483,AC1363,Michael Angarano,102
1484,AC0861,Jay Mohr,102
1485,AC1038,Justin Baldoni,102
1486,AC1023,Julia Ormond,102
1487,AC0103,Angell Conwell,103
1488,AC1717,Rupert Grint,103
1489,AC0720,Harrison Ford,103
1490,AC1121,Kirby Heyborne,103
1491,AC0986,Jon Favreau,103
1492,AC0295,Cassie Ventura,103
1493,AC1458,Nawazuddin Siddiqui,103
1494,AC0690,Gladys Cooper,103
1495,AC1104,Kevin Scott Richardson,103
1496,AC0946,Joely Richardson,103
1497,AC0392,Corbin Bleu,103
1498,AC1523,Orlando Bloom,103
1499,AC1090,Kendyl Joi,103
1500,AC0403,D.B. Woodside,103
1501,AC0725,Harvey Fierstein,103
1502,AC0858,Javier Botet,103
1503,AC0387,Connie Nielsen,103
1504,AC0550,Ed Speleers,103
1505,AC0967,John Gilbert,103
1506,AC0880,Jennifer Ehle,103
1507,AC1869,Steve Carell,104
1508,AC1577,Peter Robbins,104
1509,AC0327,Cheryl Hines,104
1510,AC0584,Emily Watson,104
1511,AC0893,Jeremy Brett,104
1512,AC1186,Leslie Bibb,104
1513,AC0767,Imelda Staunton,104
1514,AC1434,Moritz Bleibtreu,104
1515,AC0640,Fran?§ois Cluzet,104
1516,AC1433,Morgana O'Reilly,104
1517,AC1900,Tamannaah Bhatia,105
1518,AC0915,Jim Belushi,105
1519,AC1193,Liam Aiken,105
1520,AC0792,Jack E. Curenton,105
1521,AC1392,Michaela Conlin,105
1522,AC1736,Sam Claflin,105
1523,AC0823,James Hetfield,105
1524,AC0432,Danny Dyer,105
1525,AC0620,F. Murray Abraham,105
1526,AC1410,Ming-Na Wen,105
1527,AC0297,Catherine Bell,105
1528,AC0662,Gary Cole,105
