MovieID,MovieName,Duration,MovieLanguage,ReleaseYear,MovieKey,Movie_Rate
M0501,Babe: Pig in the City ,97,English,1998,501,3.7
M0502,The Last Witch Hunter ,106,English,2015,502,3.8
M0503,Red Planet ,106,English,2000,503,1.6
M0504,Arthur and the Invisibles ,94,English,2006,504,2.9
M0505,Oceans ,104,French,2009,505,1.4
M0506,A Sound of Thunder ,102,English,2005,506,3.7
M0507,Pompeii ,105,English,2014,507,4.7
M0508,Top Cat Begins ,89,Spanish,2015,508,3.0
M0509,A Beautiful Mind ,135,English,2001,509,3.8
M0510,The Lion King ,73,English,1994,510,4.9
M0511,Journey 2: The Mysterious Island ,94,English,2012,511,1.7
M0512,Cloudy with a Chance of Meatballs 2 ,95,English,2013,512,3.9
M0513,Red Dragon ,124,English,2002,513,1.5
M0514,Hidalgo ,136,English,2004,514,3.9
M0515,Jack and Jill ,91,English,2011,515,3.2
M0516,2 Fast 2 Furious ,107,English,2003,516,3.4
M0517,The Little Prince ,108,English,2015,517,4.6
M0518,The Invasion ,99,English,2007,518,4.9
M0519,The Adventures of Rocky & Bullwinkle ,92,English,2000,519,3.6
M0520,The Secret Life of Pets ,87,English,2016,520,1.4
M0521,The League of Extraordinary Gentlemen ,110,English,2003,521,2.3
M0522,Despicable Me 2 ,98,English,2013,522,4.9
M0523,Independence Day ,154,English,1996,523,4.4
M0524,The Lost World: Jurassic Park ,129,English,1997,524,1.7
M0525,Madagascar ,86,English,2005,525,2.8
M0526,Children of Men ,109,English,2006,526,1.8
M0527,X-Men ,104,English,2000,527,1.4
M0528,Wanted ,110,English,2008,528,1.5
M0529,The Rock ,136,English,1996,529,4.5
M0530,Ice Age: The Meltdown ,115,English,2006,530,2.1
M0531,50 First Dates ,99,English,2004,531,4.2
M0532,Hairspray ,117,English,2007,532,2.8
M0533,Exorcist: The Beginning ,125,English,2004,533,4.3
M0534,Inspector Gadget ,110,English,1999,534,2.7
M0535,Now You See Me ,125,English,2013,535,1.3
M0536,Grown Ups ,102,English,2010,536,3.3
M0537,The Terminal ,128,English,2004,537,2.1
M0538,Constantine ,43,English,2006,538,2.1
M0539,Hotel for Dogs ,100,English,2009,539,2.0
M0540,Vertical Limit ,124,English,2000,540,2.0
M0541,Charlie Wilson's War ,102,English,2007,541,2.7
M0542,Shark Tale ,90,English,2004,542,2.4
M0543,Dreamgirls ,130,English,2006,543,3.3
M0544,Life ,45,English,2006,544,4.5
M0545,Be Cool ,118,English,2005,545,1.9
M0546,Munich ,163,English,2005,546,4.2
M0547,Tears of the Sun ,142,English,2003,547,2.8
M0548,Killers ,100,English,2010,548,1.7
M0549,The Man from U.N.C.L.E. ,116,English,2015,549,2.6
M0550,Spanglish ,131,English,2004,550,2.1
M0551,Monster House ,91,English,2006,551,3.7
M0552,Bandits ,123,English,2001,552,4.2
M0553,First Knight ,134,English,1995,553,4.7
M0554,Anna and the King ,148,English,1999,554,5.0
M0555,Immortals ,110,English,2011,555,1.6
M0556,Hostage ,113,English,2005,556,1.4
M0557,Titan A.E. ,94,English,2000,557,1.6
M0558,Hollywood Homicide ,116,English,2003,558,4.5
M0559,Soldier ,99,English,1998,559,3.5
M0560,Carriers ,84,English,2009,560,4.7
M0561,Monkeybone ,93,English,2001,561,1.8
M0562,Flight of the Phoenix ,113,English,2004,562,2.2
M0563,Unbreakable ,106,English,2000,563,3.9
M0564,Minions ,91,English,2015,564,3.9
M0565,Sucker Punch ,128,English,2011,565,1.6
M0566,Snake Eyes ,98,English,1998,566,1.9
M0567,Sphere ,134,English,1998,567,2.5
M0568,The Angry Birds Movie ,97,English,2016,568,2.9
M0569,Fool's Gold ,112,English,2008,569,3.5
M0570,Funny People ,153,English,2009,570,1.9
M0571,The Kingdom ,110,English,2007,571,1.6
M0572,Talladega Nights: The Ballad of Ricky Bobby ,122,English,2006,572,4.8
M0573,Dr. Dolittle 2 ,87,English,2001,573,1.8
M0574,Braveheart ,178,English,1995,574,3.4
M0575,Jarhead ,125,English,2005,575,1.6
M0576,The Simpsons Movie ,87,English,2007,576,3.8
M0577,The Majestic ,152,English,2001,577,1.6
M0578,Driven ,116,English,2001,578,4.6
M0579,Two Brothers ,109,English,2004,579,4.9
M0580,The Village ,108,English,2004,580,2.6
M0581,Doctor Dolittle ,85,English,1998,581,2.8
M0582,Signs ,106,English,2002,582,3.3
M0583,Shrek 2 ,93,English,2004,583,4.8
M0584,Cars ,117,English,2006,584,1.6
M0585,Runaway Bride ,116,English,1999,585,2.3
M0586,xXx ,132,English,2002,586,1.9
M0587,The SpongeBob Movie: Sponge Out of Water ,92,English,2015,587,1.3
M0588,Ransom ,139,English,1996,588,2.3
M0589,Inglourious Basterds ,153,English,2009,589,2.1
M0590,Hook ,142,English,1991,590,4.0
M0591,Hercules ,101,English,2014,591,1.4
M0592,Die Hard 2 ,124,English,1990,592,4.8
M0593,S.W.A.T. ,117,English,2003,593,4.1
M0594,Sleepy Hollow ,45,English,2006,594,1.3
M0595,Vanilla Sky ,141,English,2001,595,2.3
M0596,Lady in the Water ,110,English,2006,596,4.3
M0597,AVP: Alien vs. Predator ,109,English,2004,597,3.8
M0598,Alvin and the Chipmunks: The Squeakquel ,88,English,2009,598,4.5
M0599,We Were Soldiers ,124,English,2002,599,2.0
M0600,Olympus Has Fallen ,119,English,2013,600,2.3
M0601,Star Trek: Insurrection ,103,English,1998,601,4.0
M0602,Battle Los Angeles ,116,English,2011,602,3.3
M0603,Big Fish ,125,English,2003,603,3.2
M0604,Wolf ,125,English,1994,604,3.9
M0605,War Horse ,146,English,2011,605,1.6
M0606,The Monuments Men ,118,English,2014,606,3.9
M0607,The Abyss ,171,English,1989,607,4.5
M0608,Wall Street: Money Never Sleeps ,136,English,2010,608,1.1
M0609,Dracula Untold ,92,English,2014,609,3.0
M0610,The Siege ,116,English,1998,610,4.7
M0611,Stardust ,127,English,2007,611,1.4
M0612,Seven Years in Tibet ,136,English,1997,612,4.9
M0613,The Dilemma ,111,English,2011,613,1.9
M0614,Bad Company ,116,English,2002,614,4.7
M0615,Doom ,113,English,2005,615,3.4
M0616,I Spy ,97,English,2002,616,2.7
M0617,Underworld: Awakening ,88,English,2012,617,4.3
M0618,Rock of Ages ,136,English,2012,618,4.3
M0619,Hart's War ,125,English,2002,619,4.6
M0620,Killer Elite ,116,English,2011,620,1.4
M0621,Rollerball ,98,English,2002,621,1.2
M0622,Ballistic: Ecks vs. Sever ,91,English,2002,622,1.7
M0623,Hard Rain ,97,English,1998,623,5.0
M0624,Osmosis Jones ,95,English,2001,624,1.5
M0625,Legends of Oz: Dorothy's Return ,88,English,2013,625,3.4
M0626,Blackhat ,133,English,2015,626,3.9
M0627,Sky Captain and the World of Tomorrow ,106,English,2004,627,2.8
M0628,Basic Instinct 2 ,116,English,2006,628,3.8
M0629,Escape Plan ,115,English,2013,629,1.1
M0630,The Legend of Hercules ,99,English,2014,630,3.8
M0631,The Sum of All Fears ,124,English,2002,631,2.2
M0632,The Twilight Saga: Eclipse ,124,English,2010,632,2.2
M0633,The Score ,124,English,2001,633,2.1
M0634,Despicable Me ,87,English,2010,634,1.8
M0635,Money Train ,105,English,1995,635,4.0
M0636,Ted 2 ,125,English,2015,636,2.3
M0637,Agora ,141,English,2009,637,2.6
M0638,Mystery Men ,121,English,1999,638,1.2
M0639,Hall Pass ,111,English,2011,639,4.6
M0640,The Insider ,157,English,1999,640,5.0
M0641,The Finest Hours ,117,English,2016,641,3.9
M0642,Body of Lies ,128,English,2008,642,2.7
M0643,Dinner for Schmucks ,114,English,2010,643,1.6
M0644,Abraham Lincoln: Vampire Hunter ,105,English,2012,644,2.5
M0645,Entrapment ,113,English,1999,645,2.4
M0646,Last Man Standing ,30,English,2006,646,1.9
M0647,The X Files ,121,English,1998,647,2.0
M0648,The Last Legion ,102,English,2007,648,1.6
M0649,Saving Private Ryan ,169,English,1998,649,1.8
M0650,Need for Speed ,132,English,2014,650,4.3
M0651,What Women Want ,127,English,2000,651,4.7
M0652,Ice Age ,103,English,2002,652,1.2
M0653,Dreamcatcher ,136,English,2003,653,2.1
M0654,Lincoln ,150,English,2012,654,3.5
M0655,The Matrix ,136,English,1999,655,5.0
M0656,Apollo 13 ,140,English,1995,656,1.9
M0657,Total Recall ,113,English,1990,657,3.8
M0658,The Santa Clause 2 ,104,English,2002,658,4.6
M0659,Les Misérables ,158,English,2012,659,4.4
M0660,You've Got Mail ,119,English,1998,660,3.0
M0661,Step Brothers ,106,English,2008,661,2.2
M0662,The Mask of Zorro ,136,English,1998,662,2.8
M0663,Due Date ,95,English,2010,663,3.4
M0664,Unbroken ,137,English,2014,664,2.0
M0665,Space Cowboys ,130,English,2000,665,3.3
M0666,Cliffhanger ,124,English,1993,666,3.8
M0667,Broken Arrow ,108,English,1996,667,2.8
M0668,The Kid ,104,English,2000,668,4.5
M0669,World Trade Center ,129,English,2006,669,3.1
M0670,Mona Lisa Smile ,117,English,2003,670,4.5
M0671,The Dictator ,99,English,2012,671,2.7
M0672,Eyes Wide Shut ,159,English,1999,672,4.1
M0673,Annie ,118,English,2014,673,4.4
M0674,Focus ,105,English,2015,674,2.8
M0675,This Means War ,103,English,2012,675,1.6
M0676,Blade: Trinity ,122,English,2004,676,1.6
M0677,Red Dawn ,114,English,1984,677,4.2
M0678,Primary Colors ,143,English,1998,678,1.0
M0679,Resident Evil: Retribution ,96,English,2012,679,1.4
M0680,Death Race ,111,English,2008,680,1.4
M0681,The Long Kiss Goodnight ,121,English,1996,681,4.2
M0682,Proof of Life ,135,English,2000,682,5.0
M0683,Zathura: A Space Adventure ,101,English,2005,683,2.3
M0684,Fight Club ,151,English,1999,684,2.8
M0685,We Are Marshall ,131,English,2006,685,4.4
M0686,The Missing ,60,English,2006,686,3.6
M0687,Hudson Hawk ,100,English,1991,687,1.1
M0688,Lucky Numbers ,105,English,2000,688,2.9
M0689,"I, Frankenstein ",92,English,2014,689,2.6
M0690,Oliver Twist ,130,English,2005,690,3.2
M0691,Elektra ,100,English,2005,691,3.1
M0692,Sin City: A Dame to Kill For ,102,English,2014,692,3.6
M0693,Random Hearts ,133,English,1999,693,1.4
M0694,Everest ,121,English,2015,694,5.0
M0695,Perfume: The Story of a Murderer ,147,English,2006,695,2.4
M0696,Austin Powers in Goldmember ,94,English,2002,696,2.6
M0697,Astro Boy ,94,English,2009,697,4.8
M0698,Jurassic Park ,127,English,1993,698,2.8
M0699,Wyatt Earp ,212,English,1994,699,1.1
M0700,Clear and Present Danger ,141,English,1994,700,3.1
M0701,Dragon Blade ,103,Mandarin,2015,701,4.9
M0702,Littleman ,98,English,2006,702,3.8
M0703,U-571 ,116,English,2000,703,4.6
M0704,The American President ,114,English,1995,704,4.0
M0705,The Love Guru ,87,English,2008,705,5.0
M0706,3000 Miles to Graceland ,125,English,2001,706,4.3
M0707,The Hateful Eight ,187,English,2015,707,3.7
M0708,Blades of Glory ,93,English,2007,708,4.0
M0709,Hop ,95,English,2011,709,1.2
M0710,300 ,117,English,2006,710,2.1
M0711,Meet the Fockers ,106,English,2004,711,4.1
M0712,Marley & Me ,115,English,2008,712,4.5
M0713,The Green Mile ,189,English,1999,713,4.0
M0714,Wild Hogs ,100,English,2007,714,2.8
M0715,Chicken Little ,81,English,2005,715,4.9
M0716,Gone Girl ,149,English,2014,716,4.7
M0717,The Bourne Identity ,119,English,2002,717,4.7
M0718,GoldenEye ,130,English,1995,718,3.7
M0719,The General's Daughter ,116,English,1999,719,4.0
M0720,The Truman Show ,103,English,1998,720,2.0
M0721,The Prince of Egypt ,99,English,1998,721,4.8
M0722,Daddy Day Care ,92,English,2003,722,3.6
M0723,2 Guns ,109,English,2013,723,2.6
M0724,Cats & Dogs ,87,English,2001,724,1.2
M0725,The Italian Job ,111,English,2003,725,3.5
M0726,Two Weeks Notice ,101,English,2002,726,2.1
M0727,Antz ,83,English,1998,727,1.6
M0728,Couples Retreat ,113,English,2009,728,2.4
M0729,Days of Thunder ,107,English,1990,729,4.1
M0730,Cheaper by the Dozen 2 ,94,English,2005,730,4.1
M0731,The Scorch Trials ,132,English,2015,731,3.9
M0732,Eat Pray Love ,140,English,2010,732,4.2
M0733,The Family Man ,125,English,2000,733,3.5
M0734,RED ,111,English,2010,734,1.2
M0735,Any Given Sunday ,156,English,1999,735,4.9
M0736,The Horse Whisperer ,170,English,1998,736,4.6
M0737,Collateral ,120,English,2004,737,4.1
M0738,The Scorpion King ,100,English,2002,738,4.8
M0739,Ladder 49 ,115,English,2004,739,1.7
M0740,Jack Reacher ,130,English,2012,740,2.2
M0741,Deep Blue Sea ,105,English,1999,741,1.7
M0742,This Is It ,111,English,2009,742,3.1
M0743,Contagion ,106,English,2011,743,3.5
M0744,Kangaroo Jack ,89,English,2003,744,2.2
M0745,Coraline ,100,English,2009,745,3.4
M0746,The Happening ,91,English,2008,746,2.2
M0747,Man on Fire ,146,English,2004,747,1.9
M0748,The Shaggy Dog ,98,English,2006,748,1.6
M0749,Starsky & Hutch ,101,English,2004,749,1.0
M0750,Jingle All the Way ,94,English,1996,750,4.4
M0751,Hellboy ,132,English,2004,751,3.6
M0752,A Civil Action ,115,English,1998,752,1.5
M0753,ParaNorman ,92,English,2012,753,1.5
M0754,The Jackal ,124,English,1997,754,4.1
M0755,Paycheck ,119,English,2003,755,3.2
M0756,Up Close & Personal ,124,English,1996,756,4.9
M0757,The Tale of Despereaux ,93,English,2008,757,1.8
M0758,Rules of Engagement ,22,English,2006,758,4.6
M0759,The Tuxedo ,98,English,2002,759,4.3
M0760,Under Siege 2: Dark Territory ,92,English,1995,760,3.7
M0761,Jack Ryan: Shadow Recruit ,105,English,2014,761,3.0
M0762,Joy ,124,English,2015,762,2.9
M0763,London Has Fallen ,99,English,2016,763,1.4
M0764,Alien: Resurrection ,116,English,1997,764,1.4
M0765,Shooter ,124,English,2007,765,4.8
M0766,The Boxtrolls ,96,English,2014,766,2.8
M0767,Practical Magic ,104,English,1998,767,4.9
M0768,The Lego Movie ,100,English,2014,768,1.7
M0769,Miss Congeniality 2: Armed and Fabulous ,115,English,2005,769,3.1
M0770,Reign of Fire ,101,English,2002,770,2.1
M0771,Gangster Squad ,113,English,2013,771,3.8
M0772,Year One ,100,English,2009,772,1.4
M0773,Invictus ,134,English,2009,773,3.1
M0774,State of Play ,127,English,2009,774,2.2
M0775,Duplicity ,125,English,2009,775,1.9
M0776,My Favorite Martian ,94,English,1999,776,1.7
M0777,The Sentinel ,107,English,2006,777,4.9
M0778,Planet 51 ,91,English,2009,778,4.8
M0779,Star Trek: Nemesis ,116,English,2002,779,2.0
M0780,Intolerable Cruelty ,100,English,2003,780,1.9
M0781,Trouble with the Curve ,111,English,2012,781,1.8
M0782,Edge of Darkness ,117,English,2010,782,2.1
M0783,The Relic ,110,English,1997,783,4.4
M0784,Analyze That ,96,English,2002,784,4.7
M0785,Righteous Kill ,101,English,2008,785,2.3
M0786,Mercury Rising ,111,English,1998,786,4.6
M0787,The Soloist ,117,English,2009,787,4.5
M0788,The Legend of Bagger Vance ,126,English,2000,788,3.8
M0789,Almost Famous ,152,English,2000,789,1.5
M0790,Garfield 2 ,86,English,2006,790,1.5
M0791,xXx: State of the Union ,101,English,2005,791,1.7
M0792,Priest ,87,English,2011,792,5.0
M0793,Sinbad: Legend of the Seven Seas ,85,English,2003,793,4.8
M0794,Event Horizon ,130,English,1997,794,2.2
M0795,The Avengers ,173,English,2012,795,4.0
M0796,Dragonfly ,104,English,2002,796,2.1
M0797,The Black Dahlia ,121,English,2006,797,1.8
M0798,Flyboys ,140,English,2006,798,2.2
M0799,The Last Castle ,131,English,2001,799,4.5
M0800,Supernova ,91,English,2000,800,1.8
M0801,Winter's Tale ,118,English,2014,801,2.2
M0802,The Mortal Instruments: City of Bones ,130,English,2013,802,3.5
M0803,Meet Dave ,90,English,2008,803,4.5
M0804,Dark Water ,103,English,2005,804,3.2
M0805,Edtv ,122,English,1999,805,4.4
M0806,Inkheart ,106,English,2008,806,2.2
M0807,The Spirit ,103,English,2008,807,2.0
M0808,Mortdecai ,107,English,2015,808,2.6
M0809,In the Name of the King: A Dungeon Siege Tale ,156,English,2007,809,3.3
M0810,Beyond Borders ,127,English,2003,810,2.4
M0811,Xi you ji zhi: Sun Wukong san da Baigu Jing ,119,English,2016,811,4.2
M0812,The Great Raid ,132,Filipino,2005,812,3.7
M0813,Deadpool ,108,English,2016,813,4.6
M0814,Holy Man ,114,English,1998,814,2.1
M0815,American Sniper ,133,English,2014,815,2.4
M0816,Goosebumps ,103,English,2015,816,3.9
M0817,"Sabrina, the Teenage Witch             ",22,English,2006,817,2.9
M0818,Just Like Heaven ,95,English,2005,818,1.0
M0819,The Flintstones in Viva Rock Vegas ,90,English,2000,819,3.2
M0820,Rambo III ,87,English,1988,820,1.7
M0821,Leatherheads ,114,English,2008,821,4.1
M0822,The Ridiculous 6 ,119,English,2015,822,2.5
M0823,Did You Hear About the Morgans? ,103,English,2009,823,2.8
M0824,The Internship ,125,English,2013,824,2.4
M0825,Resident Evil: Afterlife ,97,English,2010,825,3.2
M0826,Red Tails ,125,English,2012,826,2.5
M0827,Sex and the City ,30,English,2006,827,3.6
M0828,The Devil's Advocate ,136,English,1997,828,2.5
M0829,That's My Boy ,116,English,2012,829,4.4
M0830,DragonHeart ,103,English,1996,830,1.7
M0831,After the Sunset ,97,English,2004,831,4.9
M0832,Ghost Rider: Spirit of Vengeance ,96,English,2011,832,4.9
M0833,Captain Corelli's Mandolin ,131,English,2001,833,3.8
M0834,Anger Management ,22,English,2006,834,4.1
M0835,The Pacifier ,95,English,2005,835,3.9
M0836,Walking Tall ,86,English,2004,836,3.8
M0837,Forrest Gump ,142,English,1994,837,3.4
M0838,Alvin and the Chipmunks ,92,English,2007,838,3.5
M0839,Meet the Parents ,108,English,2000,839,4.6
M0840,Pocahontas ,84,English,1995,840,2.6
M0841,Superman ,188,English,1978,841,4.5
M0842,The Nutty Professor ,95,English,1996,842,3.4
M0843,Hitch ,118,English,2005,843,3.1
M0844,George of the Jungle ,92,English,1997,844,1.3
M0845,American Wedding ,74,English,2003,845,2.0
M0846,Captain Phillips ,134,English,2013,846,1.7
M0847,Date Night ,101,English,2010,847,3.2
M0848,Casper ,100,English,1995,848,1.2
M0849,The Equalizer ,132,English,2014,849,3.4
M0850,Maid in Manhattan ,105,English,2002,850,4.8
M0851,Crimson Tide ,123,English,1995,851,1.6
M0852,The Pursuit of Happyness ,117,English,2006,852,4.2
M0853,Flightplan ,98,English,2005,853,4.5
M0854,Disclosure ,128,English,1994,854,1.3
M0855,City of Angels ,114,English,1998,855,4.5
M0856,Kill Bill: Vol. 1 ,111,English,2003,856,2.7
M0857,Bowfinger ,85,English,1999,857,4.3
M0858,Stargate SG-1 ,44,English,2006,858,3.0
M0859,Kill Bill: Vol. 2 ,137,English,2004,859,3.5
M0860,Tango & Cash ,97,English,1989,860,5.0
M0861,Death Becomes Her ,104,English,1992,861,1.9
M0862,Shanghai Noon ,110,English,2000,862,2.8
M0863,Executive Decision ,133,English,1996,863,2.9
M0864,Mr. Popper's Penguins ,94,English,2011,864,4.9
M0865,The Forbidden Kingdom ,104,English,2008,865,2.9
M0866,Free Birds ,91,English,2013,866,4.5
M0867,Alien 3 ,145,English,1992,867,4.6
M0868,Evita ,135,English,1996,868,2.3
M0869,Ronin ,122,English,1998,869,2.5
M0870,The Ghost and the Darkness ,110,English,1996,870,4.9
M0871,Paddington ,95,English,2014,871,2.4
M0872,The Watch ,102,English,2012,872,2.7
M0873,The Hunted ,94,English,2003,873,4.8
M0874,Instinct ,126,English,1999,874,3.1
M0875,Stuck on You ,118,English,2003,875,3.2
M0876,Semi-Pro ,99,English,2008,876,3.8
M0877,The Pirates! Band of Misfits ,88,English,2012,877,3.9
M0878,Changeling ,141,English,2008,878,1.3
M0879,Chain Reaction ,107,English,1996,879,3.3
M0880,The Fan ,116,English,1996,880,3.4
M0881,The Phantom of the Opera ,143,English,2004,881,4.6
M0882,Elizabeth: The Golden Age ,114,English,2007,882,2.0
M0883,Æon Flux ,93,English,2005,883,3.5
M0884,Gods and Generals ,280,English,2003,884,4.3
M0885,Turbulence ,100,English,1997,885,4.1
M0886,Imagine That ,107,English,2009,886,4.6
M0887,Muppets Most Wanted ,119,English,2014,887,4.0
M0888,Thunderbirds ,95,English,2004,888,4.7
M0889,Burlesque ,119,English,2010,889,1.1
M0890,A Very Long Engagement ,133,French,2004,890,1.4
M0891,Lolita ,152,English,1962,891,4.3
M0892,Eye See You ,96,English,2002,892,4.5
M0893,Blade II ,117,English,2002,893,3.0
M0894,Seven Pounds ,123,English,2008,894,2.6
M0895,Bullet to the Head ,92,English,2012,895,4.3
M0896,The Godfather: Part III ,170,English,1990,896,4.1
M0897,Elizabethtown ,123,English,2005,897,1.5
M0898,"You, Me and Dupree ",110,English,2006,898,4.6
M0899,Superman II ,116,English,1980,899,3.8
M0900,Gigli ,121,English,2003,900,3.4
M0901,All the King's Men ,128,English,2006,901,4.7
M0902,Shaft ,99,English,2000,902,4.3
